Dùng engine: mlx  |  model: mlx-community/whisper-large-v3-mlx
== b1-1: đang nhận dạng…
Args: {'audio': ['01_raw/b1-1/audio.m4a'], 'model': 'mlx-community/whisper-large-v3-mlx', 'output_name': 'transcript', 'output_dir': '01_raw/b1-1', 'output_format': 'srt', 'verbose': True, 'task': 'transcribe', 'language': 'vi', 'temperature': 0, 'best_of': 5, 'patience': None, 'length_penalty': None, 'suppress_tokens': '-1', 'initial_prompt': 'Bài giảng môn Software Engineering SWE202c. Các thuật ngữ hay gặp: use case diagram, use case description, actor, precondition, postcondition, main flow, alternative flow, exception flow, class diagram, attribute, method, association, aggregation, composition, inheritance, multiplicity, sequence diagram, activity diagram, state diagram, entity, boundary, controller, requirement, functional requirement, non-functional requirement, test case, test data, expected result, boundary value analysis, equivalence partitioning, black box testing, white box testing, unit test, SRS, UML, extend, include, generalization.', 'condition_on_previous_text': True, 'fp16': True, 'compression_ratio_threshold': 2.4, 'logprob_threshold': -1.0, 'no_speech_threshold': 0.6, 'word_timestamps': False, 'prepend_punctuations': '"\'“¿([{-', 'append_punctuations': '"\'.。,，!！?？:：”)]}、', 'highlight_words': False, 'max_line_width': None, 'max_line_count': None, 'max_words_per_line': None, 'hallucination_silence_threshold': None, 'clip_timestamps': '0'}
Fetching 4 files:   0%|          | 0/4 [00:00<?, ?it/s]Fetching 4 files: 100%|██████████| 4/4 [00:00<00:00, 2699.04it/s]
[00:00.000 --> 00:06.800]  Ok, hello anh em nhé. Trong video này mình sẽ hướng dẫn anh em làm một câu mà chắc chắn 100% có trong đề anh em nhé.
[08:49.760 --> 08:50.760]  Được chưa anh em?
[08:50.760 --> 08:51.760]  Được chưa anh em?
[08:51.760 --> 08:52.760]  Được chưa anh em?
[08:52.760 --> 08:53.760]  Được chưa anh em?
[08:53.760 --> 08:54.760]  Được chưa anh em?
[08:54.760 --> 08:55.760]  Được chưa anh em?
[08:55.760 --> 08:56.760]  Được chưa anh em?
[08:56.760 --> 08:57.760]  Được chưa anh em?
[08:57.760 --> 08:58.760]  Được chưa anh em?
[08:58.760 --> 08:59.760]  Được chưa anh em?
[08:59.760 --> 09:00.760]  Được chưa anh em?
[09:00.760 --> 09:01.760]  Được chưa anh em?
[09:01.760 --> 09:02.760]  Được chưa anh em?
[09:02.760 --> 09:03.760]  Được chưa anh em?
[09:03.760 --> 09:04.760]  Được chưa anh em?
[09:04.760 --> 09:05.760]  Được chưa anh em?
[09:05.760 --> 09:06.760]  Được chưa anh em?
[09:06.760 --> 09:07.760]  Được chưa anh em?
[09:07.760 --> 09:08.760]  Được chưa anh em?
[09:08.760 --> 09:09.760]  Được chưa anh em?
[09:09.760 --> 09:10.760]  Được chưa anh em?
[09:10.760 --> 09:11.760]  Được chưa anh em?
[09:11.760 --> 09:12.760]  Được chưa anh em?
[09:12.760 --> 09:13.760]  Được chưa anh em?
[09:13.760 --> 09:14.760]  Được chưa anh em?
[09:14.760 --> 09:15.760]  Được chưa anh em?
[09:15.760 --> 09:16.760]  Được chưa anh em?
[09:16.760 --> 09:17.760]  Được chưa anh em?
[09:17.760 --> 09:18.760]  Được chưa anh em?
[09:18.760 --> 09:19.760]  Được chưa anh em?
[09:19.760 --> 09:20.760]  Được chưa anh em?
[09:20.760 --> 09:21.760]  Được chưa anh em?
[09:21.760 --> 09:22.760]  Được chưa anh em?
[09:22.760 --> 09:23.760]  Được chưa anh em?
[09:23.760 --> 09:24.760]  Được chưa anh em?
[09:24.760 --> 09:25.760]  Được chưa anh em?
[09:25.760 --> 09:26.760]  Được chưa anh em?
[09:26.760 --> 09:27.760]  Được chưa anh em?
[09:27.760 --> 09:28.760]  Được chưa anh em?
[09:28.760 --> 09:29.760]  Được chưa anh em?
[09:29.760 --> 09:30.760]  Được chưa anh em?
[09:30.760 --> 09:31.760]  Được chưa anh em?
[09:31.760 --> 09:32.760]  Được chưa anh em?
[09:32.760 --> 09:33.760]  Được chưa anh em?
[09:33.760 --> 09:34.760]  Được chưa anh em?
[09:34.760 --> 09:35.760]  Được chưa anh em?
[09:35.760 --> 09:36.760]  Được chưa anh em?
[09:36.760 --> 09:37.760]  Được chưa anh em?
[09:37.760 --> 09:38.760]  Được chưa anh em?
[09:38.760 --> 09:39.760]  Được chưa anh em?
[09:39.760 --> 09:40.760]  Được chưa anh em?
[09:40.760 --> 09:41.760]  Được chưa anh em?
[09:41.760 --> 09:42.760]  Được chưa anh em?
[09:42.760 --> 09:43.760]  Được chưa anh em?
[09:43.760 --> 09:44.760]  Được chưa anh em?
[09:44.760 --> 09:45.760]  Được chưa anh em?
[09:45.760 --> 09:46.760]  Được chưa anh em?
[09:46.760 --> 09:47.760]  Được chưa anh em?
[09:47.760 --> 09:48.760]  Được chưa anh em?
[09:48.760 --> 09:49.760]  Được chưa anh em?
[09:49.760 --> 09:50.760]  Được chưa anh em?
[09:50.760 --> 09:51.760]  Được chưa anh em?
[09:51.760 --> 09:52.760]  Được chưa anh em?
[09:52.760 --> 09:53.760]  Được chưa anh em?
[09:53.760 --> 09:54.760]  Được chưa anh em?
[09:54.760 --> 09:55.760]  Được chưa anh em?
[09:55.760 --> 09:56.760]  Được chưa anh em?
[09:56.760 --> 09:57.760]  Được chưa anh em?
[09:57.760 --> 09:58.760]  Được chưa anh em?
[09:58.760 --> 09:59.760]  Được chưa anh em?
[09:59.760 --> 10:00.760]  Được chưa anh em?
[10:00.760 --> 10:01.760]  Được chưa anh em?
[10:01.760 --> 10:02.760]  Được chưa anh em?
[10:02.760 --> 10:03.760]  Được chưa anh em?
[10:03.760 --> 10:04.760]  Được chưa anh em?
[10:04.760 --> 10:05.760]  Được chưa anh em?
[10:05.760 --> 10:06.760]  Được chưa anh em?
[10:06.760 --> 10:07.760]  Được chưa anh em?
[10:07.760 --> 10:08.760]  Được chưa anh em?
[10:08.760 --> 10:09.760]  Được chưa anh em?
[10:09.760 --> 10:10.760]  Được chưa anh em?
[10:10.760 --> 10:11.760]  Được chưa anh em?
[10:11.760 --> 10:12.760]  Được chưa anh em?
[10:12.760 --> 10:13.760]  Được chưa anh em?
[10:13.760 --> 10:14.760]  Được chưa anh em?
[10:14.760 --> 10:15.760]  Được chưa anh em?
[10:15.760 --> 10:16.760]  Được chưa anh em?
[10:16.760 --> 10:17.760]  Được chưa anh em?
[10:17.760 --> 10:18.760]  Được chưa anh em?
[10:18.760 --> 10:19.760]  Được chưa anh em?
[10:19.760 --> 10:20.760]  Được chưa anh em?
[10:20.760 --> 10:21.760]  Được chưa anh em?
[10:21.760 --> 10:22.760]  Được chưa anh em?
[10:22.760 --> 10:23.760]  Được chưa anh em?
[10:23.760 --> 10:24.760]  Được chưa anh em?
[10:24.760 --> 10:25.760]  Được chưa anh em?
[10:25.760 --> 10:26.760]  Được chưa anh em?
[10:26.760 --> 10:27.760]  Được chưa anh em?
[10:27.760 --> 10:28.760]  Được chưa anh em?
[10:28.760 --> 10:29.760]  Được chưa anh em?
[10:29.760 --> 10:30.760]  Được chưa anh em?
[10:30.760 --> 10:31.760]  Được chưa anh em?
[10:31.760 --> 10:32.760]  Được chưa anh em?
[10:32.760 --> 10:33.760]  Được chưa anh em?
[10:33.760 --> 10:34.760]  Được chưa anh em?
[10:34.760 --> 10:35.760]  Được chưa anh em?
[10:35.760 --> 10:36.760]  Được chưa anh em?
[10:36.760 --> 10:37.760]  Được chưa anh em?
[10:37.760 --> 10:38.760]  Được chưa anh em?
[10:38.760 --> 10:39.760]  Được chưa anh em?
[10:39.760 --> 10:40.760]  Được chưa anh em?
[10:40.760 --> 10:41.760]  Được chưa anh em?
[10:41.760 --> 10:42.760]  Được chưa anh em?
[10:42.760 --> 10:43.760]  Được chưa anh em?
[10:43.760 --> 10:44.760]  Được chưa anh em?
[10:44.760 --> 10:45.760]  Được chưa anh em?
[10:45.760 --> 10:46.760]  Được chưa anh em?
[10:46.760 --> 10:47.760]  Được chưa anh em?
[10:47.760 --> 10:48.760]  Được chưa anh em?
[10:48.760 --> 10:49.760]  Được chưa anh em?
[10:49.760 --> 10:50.760]  Được chưa anh em?
[10:50.760 --> 10:51.760]  Được chưa anh em?
[10:51.760 --> 10:52.760]  Được chưa anh em?
[10:52.760 --> 10:53.760]  Được chưa anh em?
[10:53.760 --> 10:54.760]  Được chưa anh em?
[10:54.760 --> 10:55.760]  Được chưa anh em?
[10:55.760 --> 10:56.760]  Được chưa anh em?
[10:56.760 --> 10:57.760]  Được chưa anh em?
[10:57.760 --> 10:58.760]  Được chưa anh em?
[10:58.760 --> 10:59.760]  Được chưa anh em?
[10:59.760 --> 11:00.760]  Được chưa anh em?
[11:00.760 --> 11:01.760]  Được chưa anh em?
[11:01.760 --> 11:02.760]  Được chưa anh em?
[11:02.760 --> 11:03.760]  Được chưa anh em?
[11:03.760 --> 11:04.760]  Được chưa anh em?
[11:04.760 --> 11:05.760]  Được chưa anh em?
[11:05.760 --> 11:06.760]  Được chưa anh em?
[11:06.760 --> 11:07.760]  Được chưa anh em?
[11:07.760 --> 11:08.760]  Được chưa anh em?
[11:08.760 --> 11:09.760]  Được chưa anh em?
[11:09.760 --> 11:10.760]  Được chưa anh em?
[11:10.760 --> 11:11.760]  Được chưa anh em?
[11:11.760 --> 11:12.760]  Được chưa anh em?
[11:12.760 --> 11:13.760]  Được chưa anh em?
[11:13.760 --> 11:14.760]  Được chưa anh em?
[11:14.760 --> 11:15.760]  Được chưa anh em?
[11:15.760 --> 11:16.760]  Được chưa anh em?
[11:16.760 --> 11:17.760]  Được chưa anh em?
[11:17.760 --> 11:18.760]  Được chưa anh em?
[11:18.760 --> 11:19.760]  Được chưa anh em?
[11:19.760 --> 11:20.760]  Được chưa anh em?
[11:20.760 --> 11:21.760]  Được chưa anh em?
[11:21.760 --> 11:22.760]  Được chưa anh em?
[11:22.760 --> 11:23.760]  Được chưa anh em?
[11:23.760 --> 11:24.760]  Được chưa anh em?
[11:24.760 --> 11:25.760]  Được chưa anh em?
[11:25.760 --> 11:26.760]  Được chưa anh em?
[11:26.760 --> 11:27.760]  Được chưa anh em?
[11:27.760 --> 11:28.760]  Được chưa anh em?
[11:28.760 --> 11:29.760]  Được chưa anh em?
[11:29.760 --> 11:30.760]  Được chưa anh em?
[11:30.760 --> 11:31.760]  Được chưa anh em?
[11:31.760 --> 11:32.760]  Được chưa anh em?
[11:32.760 --> 11:33.760]  Được chưa anh em?
[11:33.760 --> 11:34.760]  Được chưa anh em?
[11:34.760 --> 11:35.760]  Được chưa anh em?
[11:35.760 --> 11:36.760]  Được chưa anh em?
[11:36.760 --> 11:37.760]  Được chưa anh em?
[11:37.760 --> 11:38.760]  Được chưa anh em?
[11:38.760 --> 11:39.760]  Được chưa anh em?
[11:39.760 --> 11:40.760]  Được chưa anh em?
[11:40.760 --> 11:41.760]  Được chưa anh em?
[11:41.760 --> 11:42.760]  Được chưa anh em?
[11:42.760 --> 11:43.760]  Được chưa anh em?
[11:43.760 --> 11:44.760]  Được chưa anh em?
[11:44.760 --> 11:45.760]  Được chưa anh em?
[11:45.760 --> 11:46.760]  Được chưa anh em?
[11:46.760 --> 11:47.760]  Được chưa anh em?
[11:47.760 --> 11:48.760]  Được chưa anh em?
[11:48.760 --> 11:49.760]  Được chưa anh em?
[11:49.760 --> 11:50.760]  Được chưa anh em?
[11:50.760 --> 11:51.760]  Được chưa anh em?
[11:51.760 --> 11:52.760]  Được chưa anh em?
[11:52.760 --> 11:53.760]  Được chưa anh em?
[11:53.760 --> 11:54.760]  Được chưa anh em?
[11:54.760 --> 11:55.760]  Được chưa anh em?
[11:55.760 --> 11:56.760]  Được chưa anh em?
[11:56.760 --> 11:57.760]  Được chưa anh em?
[11:57.760 --> 11:58.760]  Được chưa anh em?
[11:58.760 --> 11:59.760]  Được chưa anh em?
[11:59.760 --> 12:00.760]  Được chưa anh em?
[12:00.760 --> 12:01.760]  Được chưa anh em?
[12:01.760 --> 12:02.760]  Được chưa anh em?
[12:02.760 --> 12:03.760]  Được chưa anh em?
[12:03.760 --> 12:04.760]  Được chưa anh em?
[12:04.760 --> 12:05.760]  Được chưa anh em?
[12:05.760 --> 12:06.760]  Được chưa anh em?
[12:06.760 --> 12:07.760]  Được chưa anh em?
[12:07.760 --> 12:08.760]  Được chưa anh em?
[12:08.760 --> 12:09.760]  Được chưa anh em?
[12:09.760 --> 12:10.760]  Được chưa anh em?
[12:10.760 --> 12:11.760]  Được chưa anh em?
[12:11.760 --> 12:12.760]  Được chưa anh em?
[12:12.760 --> 12:13.760]  Được chưa anh em?
[12:13.760 --> 12:14.760]  Được chưa anh em?
[12:14.760 --> 12:15.760]  Được chưa anh em?
[12:15.760 --> 12:16.760]  Được chưa anh em?
[12:16.760 --> 12:17.760]  Được chưa anh em?
[12:17.760 --> 12:18.760]  Được chưa anh em?
[12:18.760 --> 12:19.760]  Được chưa anh em?
[12:19.760 --> 12:20.760]  Được chưa anh em?
[12:20.760 --> 12:21.760]  Được chưa anh em?
[12:21.760 --> 12:22.760]  Được chưa anh em?
[12:22.760 --> 12:23.760]  Được chưa anh em?
[12:23.760 --> 12:24.760]  Được chưa anh em?
[12:24.760 --> 12:25.760]  Được chưa anh em?
[12:25.760 --> 12:26.760]  Được chưa anh em?
[12:26.760 --> 12:27.760]  Được chưa anh em?
[12:27.760 --> 12:28.760]  Được chưa anh em?
[12:28.760 --> 12:29.760]  Được chưa anh em?
[12:29.760 --> 12:30.760]  Được chưa anh em?
[12:30.760 --> 12:31.760]  Được chưa anh em?
[12:31.760 --> 12:32.760]  Được chưa anh em?
[12:32.760 --> 12:33.760]  Được chưa anh em?
[12:33.760 --> 12:34.760]  Được chưa anh em?
[12:34.760 --> 12:35.760]  Được chưa anh em?
[12:35.760 --> 12:36.760]  Được chưa anh em?
[12:36.760 --> 12:37.760]  Được chưa anh em?
[12:37.760 --> 12:38.760]  Được chưa anh em?
[12:38.760 --> 12:39.760]  Được chưa anh em?
[12:39.760 --> 12:40.760]  Được chưa anh em?
[12:40.760 --> 12:41.760]  Được chưa anh em?
[12:41.760 --> 12:42.760]  Được chưa anh em?
[12:42.760 --> 12:43.760]  Được chưa anh em?
[12:43.760 --> 12:44.760]  Được chưa anh em?
[12:44.760 --> 12:45.760]  Được chưa anh em?
[12:45.760 --> 12:46.760]  Được chưa anh em?
[12:46.760 --> 12:47.760]  Được chưa anh em?
[12:47.760 --> 12:48.760]  Được chưa anh em?
[12:48.760 --> 12:49.760]  Được chưa anh em?
[12:49.760 --> 12:50.760]  Được chưa anh em?
[12:50.760 --> 12:51.760]  Được chưa anh em?
[12:51.760 --> 12:52.760]  Được chưa anh em?
[12:52.760 --> 12:53.760]  Được chưa anh em?
[12:53.760 --> 12:54.760]  Được chưa anh em?
[12:54.760 --> 12:55.760]  Được chưa anh em?
[12:55.760 --> 12:56.760]  Được chưa anh em?
[12:56.760 --> 12:57.760]  Được chưa anh em?
[12:57.760 --> 12:58.760]  Được chưa anh em?
[12:58.760 --> 12:59.760]  Được chưa anh em?
[12:59.760 --> 13:00.760]  Được chưa anh em?
[13:00.760 --> 13:01.760]  Được chưa anh em?
[13:01.760 --> 13:02.760]  Được chưa anh em?
[13:02.760 --> 13:03.760]  Được chưa anh em?
[13:03.760 --> 13:04.760]  Được chưa anh em?
[13:04.760 --> 13:05.760]  Được chưa anh em?
[13:05.760 --> 13:06.760]  Được chưa anh em?
[13:06.760 --> 13:07.760]  Được chưa anh em?
[13:07.760 --> 13:08.760]  Được chưa anh em?
[13:08.760 --> 13:09.760]  Được chưa anh em?
[13:09.760 --> 13:10.760]  Được chưa anh em?
[13:10.760 --> 13:11.760]  Được chưa anh em?
[13:11.760 --> 13:12.760]  Được chưa anh em?
[13:12.760 --> 13:13.760]  Được chưa anh em?
[13:13.760 --> 13:14.760]  Được chưa anh em?
[13:14.760 --> 13:15.760]  Được chưa anh em?
[13:15.760 --> 13:16.760]  Được chưa anh em?
[13:16.760 --> 13:17.760]  Được chưa anh em?
[13:17.760 --> 13:18.760]  Được chưa anh em?
[13:18.760 --> 13:19.760]  Được chưa anh em?
[13:19.760 --> 13:20.760]  Được chưa anh em?
[13:20.760 --> 13:21.760]  Được chưa anh em?
[13:21.760 --> 13:22.760]  Được chưa anh em?
[13:22.760 --> 13:23.760]  Được chưa anh em?
[13:23.760 --> 13:24.760]  Được chưa anh em?
[13:24.760 --> 13:25.760]  Được chưa anh em?
[13:25.760 --> 13:26.760]  Được chưa anh em?
[13:26.760 --> 13:27.760]  Được chưa anh em?
[13:27.760 --> 13:28.760]  Được chưa anh em?
[13:28.760 --> 13:29.760]  Được chưa anh em?
[13:29.760 --> 13:30.760]  Được chưa anh em?
[13:30.760 --> 13:31.760]  Được chưa anh em?
[13:31.760 --> 13:32.760]  Được chưa anh em?
[13:32.760 --> 13:33.760]  Được chưa anh em?
[13:33.760 --> 13:34.760]  Được chưa anh em?
[13:34.760 --> 13:35.760]  Được chưa anh em?
[13:35.760 --> 13:36.760]  Được chưa anh em?
[13:36.760 --> 13:37.760]  Được chưa anh em?
[13:37.760 --> 13:38.760]  Được chưa anh em?
[13:38.760 --> 13:39.760]  Được chưa anh em?
[13:39.760 --> 13:40.760]  Được chưa anh em?
[13:40.760 --> 13:41.760]  Được chưa anh em?
[13:41.760 --> 13:42.760]  Được chưa anh em?
[13:42.760 --> 13:43.760]  Được chưa anh em?
[13:43.760 --> 13:44.760]  Được chưa anh em?
[13:44.760 --> 13:45.760]  Được chưa anh em?
[13:45.760 --> 13:46.760]  Được chưa anh em?
[13:46.760 --> 13:47.760]  Được chưa anh em?
[13:47.760 --> 13:48.760]  Được chưa anh em?
[13:48.760 --> 13:49.760]  Được chưa anh em?
[13:49.760 --> 13:50.760]  Được chưa anh em?
[13:50.760 --> 13:51.760]  Được chưa anh em?
[13:51.760 --> 13:52.760]  Được chưa anh em?
[13:52.760 --> 13:53.760]  Được chưa anh em?
[13:53.760 --> 13:54.760]  Được chưa anh em?
[13:54.760 --> 13:55.760]  Được chưa anh em?
[13:55.760 --> 13:56.760]  Được chưa anh em?
[13:56.760 --> 13:57.760]  Được chưa anh em?
[13:57.760 --> 13:58.760]  Được chưa anh em?
[13:58.760 --> 13:59.760]  Được chưa anh em?
[13:59.760 --> 14:00.760]  Được chưa anh em?
[14:00.760 --> 14:01.760]  Được chưa anh em?
[14:01.760 --> 14:02.760]  Được chưa anh em?
[14:02.760 --> 14:03.760]  Được chưa anh em?
[14:03.760 --> 14:04.760]  Được chưa anh em?
[14:04.760 --> 14:05.760]  Được chưa anh em?
[14:05.760 --> 14:06.760]  Được chưa anh em?
[14:06.760 --> 14:07.760]  Được chưa anh em?
[14:07.760 --> 14:08.760]  Được chưa anh em?
[14:08.760 --> 14:09.760]  Được chưa anh em?
[14:09.760 --> 14:10.760]  Được chưa anh em?
[14:10.760 --> 14:11.760]  Được chưa anh em?
[14:11.760 --> 14:12.760]  Được chưa anh em?
[14:12.760 --> 14:13.760]  Được chưa anh em?
[14:13.760 --> 14:14.760]  Được chưa anh em?
[14:14.760 --> 14:15.760]  Được chưa anh em?
[14:15.760 --> 14:16.760]  Được chưa anh em?
[14:16.760 --> 14:17.760]  Được chưa anh em?
[14:17.760 --> 14:18.760]  Được chưa anh em?
[14:18.760 --> 14:19.760]  Được chưa anh em?
[14:19.760 --> 14:20.760]  Được chưa anh em?
[14:20.760 --> 14:21.760]  Được chưa anh em?
[14:21.760 --> 14:22.760]  Được chưa anh em?
[14:22.760 --> 14:23.760]  Được chưa anh em?
[14:23.760 --> 14:24.760]  Được chưa anh em?
[14:24.760 --> 14:25.760]  Được chưa anh em?
[14:25.760 --> 14:26.760]  Được chưa anh em?
[14:26.760 --> 14:27.760]  Được chưa anh em?
[14:27.760 --> 14:28.760]  Được chưa anh em?
[14:28.760 --> 14:29.760]  Được chưa anh em?
[14:29.760 --> 14:30.760]  Được chưa anh em?
[14:30.760 --> 14:31.760]  Được chưa anh em?
[14:31.760 --> 14:32.760]  Được chưa anh em?
[14:32.760 --> 14:33.760]  Được chưa anh em?
[14:33.760 --> 14:34.760]  Được chưa anh em?
[14:34.760 --> 14:35.760]  Được chưa anh em?
[14:35.760 --> 14:36.760]  Được chưa anh em?
[14:36.760 --> 14:37.760]  Được chưa anh em?
[14:37.760 --> 14:38.760]  Được chưa anh em?
[14:38.760 --> 14:39.760]  Được chưa anh em?
[14:39.760 --> 14:40.760]  Được chưa anh em?
[14:40.760 --> 14:41.760]  Được chưa anh em?
[14:41.760 --> 14:42.760]  Được chưa anh em?
[14:42.760 --> 14:43.760]  Được chưa anh em?
[14:43.760 --> 14:44.760]  Được chưa anh em?
[14:44.760 --> 14:45.760]  Được chưa anh em?
[14:45.760 --> 14:46.760]  Được chưa anh em?
[14:46.760 --> 14:47.760]  Được chưa anh em?
[14:47.760 --> 14:48.760]  Được chưa anh em?
[14:48.760 --> 14:49.760]  Được chưa anh em?
[14:49.760 --> 14:50.760]  Được chưa anh em?
[14:50.760 --> 14:51.760]  Được chưa anh em?
[14:51.760 --> 14:52.760]  Được chưa anh em?
[14:52.760 --> 14:53.760]  Được chưa anh em?
[14:53.760 --> 14:54.760]  Được chưa anh em?
[14:54.760 --> 14:55.760]  Được chưa anh em?
[14:55.760 --> 14:56.760]  Được chưa anh em?
[14:56.760 --> 14:57.760]  Được chưa anh em?
[14:57.760 --> 14:58.760]  Được chưa anh em?
[14:58.760 --> 14:59.760]  Được chưa anh em?
[14:59.760 --> 15:00.760]  Được chưa anh em?
[15:00.760 --> 15:01.760]  Được chưa anh em?
[15:01.760 --> 15:02.760]  Được chưa anh em?
[15:02.760 --> 15:03.760]  Được chưa anh em?
[15:03.760 --> 15:04.760]  Được chưa anh em?
[15:04.760 --> 15:05.760]  Được chưa anh em?
[15:05.760 --> 15:06.760]  Được chưa anh em?
[15:06.760 --> 15:07.760]  Được chưa anh em?
[15:07.760 --> 15:08.760]  Được chưa anh em?
[15:08.760 --> 15:09.760]  Được chưa anh em?
[15:09.760 --> 15:10.760]  Được chưa anh em?
[15:10.760 --> 15:11.760]  Được chưa anh em?
[15:11.760 --> 15:12.760]  Được chưa anh em?
[15:12.760 --> 15:13.760]  Được chưa anh em?
[15:13.760 --> 15:14.760]  Được chưa anh em?
[15:14.760 --> 15:15.760]  Được chưa anh em?
[15:15.760 --> 15:16.760]  Được chưa anh em?
[15:16.760 --> 15:17.760]  Được chưa anh em?
[15:17.760 --> 15:18.760]  Được chưa anh em?
[15:18.760 --> 15:19.760]  Được chưa anh em?
[15:19.760 --> 15:20.760]  Được chưa anh em?
[15:20.760 --> 15:21.760]  Được chưa anh em?
[15:21.760 --> 15:22.760]  Được chưa anh em?
[15:22.760 --> 15:23.760]  Được chưa anh em?
[15:23.760 --> 15:24.760]  Được chưa anh em?
[15:24.760 --> 15:25.760]  Được chưa anh em?
[15:25.760 --> 15:26.760]  Được chưa anh em?
[15:26.760 --> 15:27.760]  Được chưa anh em?
[15:27.760 --> 15:28.760]  Được chưa anh em?
[15:28.760 --> 15:29.760]  Được chưa anh em?
[15:29.760 --> 15:30.760]  Được chưa anh em?
[15:30.760 --> 15:31.760]  Được chưa anh em?
[15:31.760 --> 15:32.760]  Được chưa anh em?
[15:32.760 --> 15:33.760]  Được chưa anh em?
[15:33.760 --> 15:34.760]  Được chưa anh em?
[15:34.760 --> 15:35.760]  Được chưa anh em?
[15:35.760 --> 15:36.760]  Được chưa anh em?
[15:36.760 --> 15:37.760]  Được chưa anh em?
[15:37.760 --> 15:38.760]  Được chưa anh em?
[15:38.760 --> 15:39.760]  Được chưa anh em?
[15:39.760 --> 15:40.760]  Được chưa anh em?
[15:40.760 --> 15:41.760]  Được chưa anh em?
[15:41.760 --> 15:42.760]  Được chưa anh em?
[15:42.760 --> 15:43.760]  Được chưa anh em?
[15:43.760 --> 15:44.760]  Được chưa anh em?
[15:44.760 --> 15:45.760]  Được chưa anh em?
[15:45.760 --> 15:46.760]  Được chưa anh em?
[15:46.760 --> 15:47.760]  Được chưa anh em?
[15:47.760 --> 15:48.760]  Được chưa anh em?
[15:48.760 --> 15:49.760]  Được chưa anh em?
[15:49.760 --> 15:50.760]  Được chưa anh em?
[15:50.760 --> 15:51.760]  Được chưa anh em?
[15:51.760 --> 15:52.760]  Được chưa anh em?
[15:52.760 --> 15:53.760]  Được chưa anh em?
[15:53.760 --> 15:54.760]  Được chưa anh em?
[15:54.760 --> 15:55.760]  Được chưa anh em?
[15:55.760 --> 15:56.760]  Được chưa anh em?
[15:56.760 --> 15:57.760]  Được chưa anh em?
[15:57.760 --> 15:58.760]  Được chưa anh em?
[15:58.760 --> 15:59.760]  Được chưa anh em?
[15:59.760 --> 16:00.760]  Được chưa anh em?
[16:00.760 --> 16:01.760]  Được chưa anh em?
[16:01.760 --> 16:02.760]  Được chưa anh em?
[16:02.760 --> 16:03.760]  Được chưa anh em?
[16:03.760 --> 16:04.760]  Được chưa anh em?
[16:04.760 --> 16:05.760]  Được chưa anh em?
[16:05.760 --> 16:06.760]  Được chưa anh em?
[16:06.760 --> 16:07.760]  Được chưa anh em?
[16:07.760 --> 16:08.760]  Được chưa anh em?
[16:08.760 --> 16:09.760]  Được chưa anh em?
[16:09.760 --> 16:10.760]  Được chưa anh em?
[16:10.760 --> 16:11.760]  Được chưa anh em?
[16:11.760 --> 16:12.760]  Được chưa anh em?
[16:12.760 --> 16:13.760]  Được chưa anh em?
[16:13.760 --> 16:14.760]  Được chưa anh em?
[16:14.760 --> 16:15.760]  Được chưa anh em?
[16:15.760 --> 16:16.760]  Được chưa anh em?
[16:16.760 --> 16:17.760]  Được chưa anh em?
[16:17.760 --> 16:18.760]  Được chưa anh em?
[16:18.760 --> 16:19.760]  Được chưa anh em?
[16:19.760 --> 16:20.760]  Được chưa anh em?
[16:20.760 --> 16:21.760]  Được chưa anh em?
[16:21.760 --> 16:22.760]  Được chưa anh em?
[16:22.760 --> 16:23.760]  Được chưa anh em?
[16:23.760 --> 16:24.760]  Được chưa anh em?
[16:24.760 --> 16:25.760]  Được chưa anh em?
[16:25.760 --> 16:26.760]  Được chưa anh em?
[16:26.760 --> 16:27.760]  Được chưa anh em?
[16:27.760 --> 16:28.760]  Được chưa anh em?
[16:28.760 --> 16:29.760]  Được chưa anh em?
[16:29.760 --> 16:30.760]  Được chưa anh em?
[16:30.760 --> 16:31.760]  Được chưa anh em?
[16:31.760 --> 16:32.760]  Được chưa anh em?
[16:32.760 --> 16:33.760]  Được chưa anh em?
[16:33.760 --> 16:34.760]  Được chưa anh em?
[16:34.760 --> 16:35.760]  Được chưa anh em?
[16:35.760 --> 16:36.760]  Được chưa anh em?
[16:36.760 --> 16:37.760]  Được chưa anh em?
[16:37.760 --> 16:38.760]  Được chưa anh em?
[16:38.760 --> 16:39.760]  Được chưa anh em?
[16:39.760 --> 16:40.760]  Được chưa anh em?
[16:40.760 --> 16:41.760]  Được chưa anh em?
[16:41.760 --> 16:42.760]  Được chưa anh em?
[16:42.760 --> 16:43.760]  Được chưa anh em?
[16:43.760 --> 16:44.760]  Được chưa anh em?
[16:44.760 --> 16:45.760]  Được chưa anh em?
[16:45.760 --> 16:46.760]  Được chưa anh em?
[16:46.760 --> 16:47.760]  Được chưa anh em?
[16:47.760 --> 16:48.760]  Được chưa anh em?
[16:48.760 --> 16:49.760]  Được chưa anh em?
[16:49.760 --> 16:50.760]  Được chưa anh em?
[16:50.760 --> 16:51.760]  Được chưa anh em?
[16:51.760 --> 16:52.760]  Được chưa anh em?
[16:52.760 --> 16:53.760]  Được chưa anh em?
[16:53.760 --> 16:54.760]  Được chưa anh em?
[16:54.760 --> 16:55.760]  Được chưa anh em?
[16:55.760 --> 16:56.760]  Được chưa anh em?
[16:56.760 --> 16:57.760]  Được chưa anh em?
